call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming
f24f8887-93f9-41b4-bed3-d9e7832cde36,CU000459,08134983000,INVALID_TW9444,Voice,5221.0,2055.59,-69.0,2024-02-09 17:22:22,N,573.18,5G,1
c9c047a3-f124-4493-b8cd-6c8d55244430,INVALID_CU946610,07089336250,TW0109,Data,1526.0,934.71,-102.0,2024-03-18 01:07:40,False,906.95,4G,True
928c7fd2-a8af-4e15-86eb-82c8860bc696,CU000425,09023202719,TW0004,voice,6020.0,1319.56,-69.0,2024-01-14 11:13:58,0,493.12,4g,False
997b0f7e-42b4-4bbf-9897-2cefadf23385,INVALID_CU919675,08132196088,TW0107,data,4954.0,4628.74,-53.0,2024-02-28 09:22:25,Y,719.51,2G,0
3676bd6a-33ce-4fea-8225-d8ee59f4363d,CU000484,08082713899,TW0024,sms,1735.0,1172.19,-54.0,2024-04-10 22:04:52,1,412.32,4g,True
a184d7f4-105b-4be0-8ddb-a8cf067b5077,CU000760,080899685,TW0003,sms,298.0,374.39,-110.0,2024-06-02 21:17:10,False,457.66,4g,0
17143841-9d12-4fb3-9930-e82151ec7e9e,CU000110,09027785074,TW0094,data,6581.0,4605.31,-32.0,2024-02-21 09:18:05,Yes,173.17,3g,Yes
625cbe2f-5cfc-4779-a41e-8289dcb35f54,CU000752,09064809467,TW0130,Voice,748.0,1740.18,-64.0,2024-04-09 19:42:14,False,537.23,5G,1
d4740919-96fb-4cf7-97ff-74e8871ec51a,CU000582,08132097649,TW0109,data,5047.0,2480.15,,2024-01-10 20:54:40,1,277.82,5G,0
9ea24c4b-aea4-47e9-a192-1fdeaae8c1a5,CU000188,07084597858,TW0031,data,5717.0,236.26,-97.0,2024-01-24 21:33:37,1,90.63,2G,0
06a9ea82-a2db-4209-a2e5-788eff48f146,CU000421,08132027623,TW0076,Voice,45.0,191.92,-102.0,2024-04-21 02:33:31,0,153.39,3g,True
c49c6a62-f099-4c24-994c-9be7977d7cb1,CU000740,07057732424,TW0110,Data,2915.0,695.27,,2024-06-15 09:43:44,Yes,86.83,4g,Yes
a44085eb-2aa1-44db-9254-cd2182f9526b,CU001082,09056495341,TW0140,Data,3425.0,2528.12,-76.0,2024-02-27 09:03:53,No,718.64,3G,1
c7d3bf96-1a90-40e9-b8e6-f3f7133e1829,CU001244,0779442535,TW0062,sms,-362.0,3906.47,-75.0,2024-01-10 21:58:19,N,808.9,4g,Yes
fba9c991-3fd5-4826-9940-24b059774686,CU000963,0774960193,TW0085,sms,4717.0,385.84,-39.0,2024-01-21 20:53:42,No,49.96,3g,Yes
a7aba93d-6ec8-4c44-a209-4d72cf7ff30c,CU001410,09025539716,TW0081,voice,6628.0,4101.26,,2024-04-27 01:55:37,False,145.78,3g,True
a50cff94-0efb-4f8c-bcd4-6558d3e0462e,,07083190265,TW0001,sms,6603.0,1390.58,-94.0,2024-04-04 20:34:56,Yes,623.57,5G,False
5050dacf-605b-4627-8613-aa4c7cece047,CU001240,08085743176,,Voice,1780.0,983.52,-36.0,2024-02-22 11:46:10,Yes,416.06,2G,True
b661b0e9-7e45-403b-a93e-b3eb21db0888,CU000014,08098712448,TW0040,Data,,3163.66,-34.0,2024-03-26 09:18:45,Y,814.68,3G,No
06d83852-f54a-4d58-a97e-8ac996c443d6,CU000965,08152157167,TW0014,SMS,4075.0,1317.73,-44.0,2024-02-10 20:34:36,No,480.71,3g,True
c1388127-2386-4d09-bc9f-ff2cb075b8b4,CU001262,09091964519,TW0036,SMS,4916.0,324.54,-33.0,2024-02-27 06:28:00,Yes,40.58,4g,True
4eb35e3d-e3d9-406b-9657-ad5a6b8e0562,CU000746,None,TW0056,data,1013.0,3591.25,-114.0,2024-05-21 13:12:53,Y,681.66,3G,Yes
88dd3e51-ed1f-49d3-af6b-723df4417995,CU001418,08134652855,TW0100,sms,3514.0,3375.55,,2024-02-25 14:24:39,No,815.02,4g,True
88dd3e51-ed1f-49d3-af6b-723df4417995,CU001418,08134652855,TW0100,sms,3514.0,3375.55,,2024-02-25 14:24:39,No,815.02,4g,True
a729b212-9bba-4623-8bc7-ade2e08d93dd,CU000593,08093219131,TW0028,data,6750.0,3184.22,-72.0,2024-05-07 01:53:57,Yes,256.12,3G,1
a729b212-9bba-4623-8bc7-ade2e08d93dd,CU000593,08093219131,TW0028,data,6750.0,3184.22,-72.0,2024-05-07 01:53:57,Yes,256.12,3G,1
86dc6ea7-3e6c-4266-a0fb-f3e387707562,CU000343,08168125196,TW0064,voice,4401.0,,-82.0,2024-05-02 16:47:15,True,218.23,5G,True
681128dd-8cac-4daf-9b07-c75fe9627f64,CU000815,09062290546,INVALID_TW9641,SMS,,972.69,-102.0,2024-05-14 05:39:06,True,308.21,2G,False
3cc0ce74-a780-435e-8512-22534d12c6e6,CU000723,09066817661,,SMS,4461.0,2686.0,-91.0,2024-06-12 19:03:15,1,446.96,4g,Yes
138d2d0b-b2a0-4644-a51c-55f1823a764e,CU000897,07029010436,TW0044,sms,1574.0,4796.64,-79.0,2024-05-26 23:29:19,False,52.02,2G,0
d9d8c072-0873-40f2-9f4d-fe0cba84e894,CU001111,08099675882,TW0048,voice,4189.0,105.96,-98.0,2024-03-15 02:48:56,Yes,55.75,3g,0
fc5d22ba-628d-4df4-a9f5-07cd979bdcd6,CU000151,08165602792,TW0015,Voice,3561.0,1672.42,-56.0,2024-05-30 04:50:46,Y,51.28,3g,1
0acf1661-5069-40f7-91dd-d373cb8fdffe,CU001328,None,,voice,5931.0,,-69.0,2024-03-05 16:56:03,No,463.15,2G,0
67c5b66e-eed3-4eea-aa7b-3d117305d408,CU001111,07027573108,TW0014,Data,4475.0,4169.78,-103.0,2024-01-27 14:01:08,0,488.47,4G,No
6f262586-1779-4e7a-b4e3-7e4eb95cf650,CU001049,09095912954,TW0008,Data,2951.0,1119.91,-56.0,2024-06-01 08:51:14,Yes,721.27,4G,1
323443e7-5c8a-47c5-8181-46d5d367148e,CU000858,07049102857,,voice,4457.0,889.62,-90.0,2024-03-03 08:35:33,Yes,123.26,5G,1
3c199223-4c59-4426-b0b3-08f85b821c98,CU000514,08031543119,TW0036,Voice,3273.0,4014.77,-50.0,2024-05-31 17:08:59,Yes,193.33,3G,Yes
4f49096e-0011-48f7-aaab-ec978184ea6b,CU001236,+2348037735594,TW0047,Voice,6247.0,886.4,-70.0,2024-05-01 19:50:38,Y,312.33,2G,1
af4fbee7-8863-4768-83cb-6b2ed9bcd222,CU000483,07088200858,TW0122,Voice,5032.0,96104.0,-116.0,2024-06-19 14:23:51,False,786.76,3g,False
cd7b40a3-9f4b-4b6a-9270-4caac91ff0fe,CU000294,09055850223,INVALID_TW9222,voice,6386.0,2174.6,-117.0,2024-04-27 23:32:13,Y,245.52,2G,True
cc66665b-eb85-4f1f-bee1-68294af0ee7a,CU001404,08162472421,TW0131,data,5041.0,4977.58,-67.0,2024-02-06 09:14:20,No,288.05,5G,No
1fbc3f4d-d44d-400b-8b95-0498f8d48500,CU001306,None,TW0008,Data,1736.0,2680.78,-95.0,2024-03-06 00:46:01,False,504.74,2G,1
67576a98-d18c-49f3-b87c-482fa1cca121,CU000109,09056617936,TW0096,Data,3981.0,66230.0,-53.0,2024-03-21 21:42:37,False,0.75,4g,1
404de83f-7164-4f40-a12c-a8ce87ea97b7,CU001234,08096002347,,Voice,6912.0,3898.79,-97.0,2024-06-28 19:24:16,Yes,416.89,2G,1
63ef8ed7-a748-4231-af5b-c7b34da83906,,08181818269,TW0144,SMS,2410.0,2993.28,-88.0,2024-06-27 11:02:10,False,162.7,2G,0
4d6c6331-67a6-4647-b26c-ed87acb66888,CU001379,080859670,TW0002,voice,4747.0,3253.09,-78.0,2024-02-26 15:11:14,Y,873.65,3g,True
ca4ec186-22c5-4b47-ae96-253b463097c7,CU000292,07029242231,TW0059,Data,5610.0,3039.1,-34.0,2024-02-18 06:59:52,0,20.8,3G,1
aecbdc22-3042-454b-9d8a-b91982998ec1,CU000738,None,TW0095,voice,3329.0,4403.88,-68.0,2024-04-25 15:22:46,1,492.57,2G,0
f4362be9-b224-42f6-8e20-a405fe4749cc,CU001234,08062053136,TW0052,Data,2668.0,1508.03,-106.0,2024-03-26 21:12:19,No,384.09,3g,True
c98aff0d-753f-4f92-a124-78f30b939897,CU000899,09091404438,TW0025,Data,1406.0,502.06,-30.0,2024-03-11 09:58:37,No,662.96,3G,No
f390d9fb-2295-418e-8442-a15510f1dba8,CU001332,07041563480,TW0020,data,520.0,3711.15,-75.0,2024-01-27 04:03:52,Yes,682.73,5G,False
fa45cf05-9ac8-48cb-956d-fb372a94288f,CU000291,08136013718,INVALID_TW9316,sms,-3538.0,4366.92,-95.0,2024-04-30 09:21:49,No,889.27,5G,Yes
419b103b-3005-4ccb-a23c-5ffd583883a2,CU001241,080879595,TW0136,sms,,4497.34,-115.0,2024-01-09 17:54:57,0,797.66,4G,True
419b103b-3005-4ccb-a23c-5ffd583883a2,CU001241,080879595,TW0136,sms,,4497.34,-115.0,2024-01-09 17:54:57,0,797.66,4G,True
3e2248c5-a634-442b-9d2e-f6bb52d319a4,CU000716,080398350,TW0037,Voice,1025.0,4399.78,-83.0,2024-01-09 07:25:31,False,656.85,2G,No
bfeed17e-6dea-43ad-a30d-e2be8ba3f228,CU000956,09099933758,TW0027,sms,3282.0,4504.31,0.0,2024-06-07 08:35:47,N,507.5,2G,No
d0f5a5fd-74d8-454d-a329-080370a5d3dd,CU000259,07088910899,,SMS,2339.0,2284.65,-114.0,2024-03-14 15:51:42,0,135.49,4G,Yes
e0b47db6-c2ec-4ac8-98d4-855c3d02b0b3,CU001271,09033629508,TW0003,data,663.0,4207.24,,2024-03-13 13:02:20,1,405.22,2G,No
fcbc088b-0f1e-4041-8c1f-ae74773f6409,CU000373,07045652825,TW0096,Voice,6988.0,2748.06,-94.0,2024-04-25 13:43:00,1,93.95,2G,1
b088e9ca-0f84-4da0-a506-61b63f105618,,09037539718,TW0004,Voice,,1915.75,-52.0,2024-01-30 18:42:40,Y,446.88,2G,False
383b3831-ad38-4e1d-abcb-bcdd2987faa4,CU001371,+2348138291940,TW0057,sms,6183.0,4478.09,-31.0,2024-06-10 15:02:07,N,641.5,3g,False
f5425fad-0d2b-40ba-bcd6-35e52e250a50,CU000896,09064657775,TW0065,SMS,1276.0,563.31,-79.0,2024-04-12 11:58:45,Yes,985.85,3g,0
8c9ae1da-a822-4d58-b205-92a1830af011,CU000466,08036650270,TW0007,Data,5328.0,,-200.0,2024-06-20 13:29:58,True,68.37,3g,0
c023a60d-1884-4c47-99a7-fae4af29074a,CU000776,None,TW0107,voice,2197.0,1724.89,-66.0,2024-05-05 09:44:21,N,687.19,3G,0
570afca4-df0f-4c62-b6e6-ad215834277c,CU000184,09025586124,TW0039,voice,1903.0,869.45,-120.0,2024-04-22 20:00:59,1,775.49,4g,False
570afca4-df0f-4c62-b6e6-ad215834277c,CU000184,09025586124,TW0039,voice,1903.0,869.45,-120.0,2024-04-22 20:00:59,1,775.49,4g,False
29dadf48-84f0-4784-8ed9-57256110ed86,CU000486,09036381156,TW0059,Data,4328.0,691.66,-33.0,2024-03-21 03:11:55,N,672.25,4g,0
d4aa4cc4-5516-4ec7-9dc2-570c36b85eb1,CU001355,None,,Voice,1900.0,2157.78,-113.0,2024-02-24 09:07:18,No,311.67,2G,1
c4ddebfd-7235-40ae-a356-772981f26e91,CU000553,None,TW0078,Voice,2849.0,1978.06,-51.0,2024-03-08 04:31:51,True,200.66,4g,Yes
1b5cf8a4-ba5f-4828-aae0-1de7bd0f22ac,CU000771,08154695819,INVALID_TW9584,data,79.0,1683.45,-97.0,2024-06-26 23:12:18,Y,505.6,3g,0
c9b5ba61-4e2f-4fa0-b19a-f8e88b2d3c25,CU000753,08099575199,TW0146,data,6092.0,974.86,-80.0,2024-03-10 16:53:32,Yes,238.18,5G,1
bb1e92d9-2feb-4389-9bd5-b184af7259f7,CU000841,08132835015,TW0038,SMS,4057.0,2693.22,-87.0,2024-02-08 12:23:17,1,302.81,3G,0
ef50bd80-1572-4982-9d9c-1374966e9d06,,08138651833,TW0122,sms,1816.0,2048.0,-109.0,2024-04-30 12:54:12,True,303.88,5G,Yes
870616e4-d348-499e-9d4a-6390fb33c261,CU000577,08084043097,INVALID_TW9649,SMS,,3508.02,-89.0,2024-01-28 03:58:44,Yes,421.09,4G,No
706bf82a-476d-4bae-bdda-55f0b44acff7,CU000240,08167675125,TW0116,Data,4830.0,159.61,150.0,2024-01-17 15:43:50,No,341.37,4G,No
5b1c262a-984b-48c4-b3dd-143f7cf8bf7d,CU000288,07082106734,TW0041,data,4137.0,308.31,-87.0,2024-01-31 14:49:17,Y,225.53,3g,True
b02e3efa-8a35-4d8d-85d3-0d79cea1384d,CU000309,08172454012,TW0055,Data,6214.0,4653.18,-72.0,2024-03-25 05:01:43,0,565.65,5G,False
b2dfdeac-9a8d-47d0-ae20-0d4a099e1d30,CU000644,08172170363,TW0006,SMS,1543.0,4295.49,-42.0,2024-02-07 11:58:59,False,432.68,2G,1
5d66976f-d6bd-49e0-a0fc-8facbe16b051,CU001112,08133997127,INVALID_TW9980,data,2553.0,676.58,-86.0,2024-02-04 18:14:50,N,737.66,3G,Yes
28afd544-54ad-418a-a009-3e9585c54d6c,CU000407,09022284940,,sms,130.0,1913.37,-82.0,2024-02-16 19:00:55,True,954.1,5G,1
d15a7ad9-a660-40e5-86f1-49f225bac9a6,,09031775445,TW0016,data,2742.0,2828.86,,2024-01-03 02:50:14,Yes,818.56,2G,False
e897d548-ec28-4f10-b578-e49742db82b3,CU001386,07053360409,,Voice,6031.0,1513.14,-30.0,2024-01-20 16:11:20,No,89.09,2G,False
e7c7e4a0-b184-40fa-bbd1-e29a8588f2d3,CU000239,07056766785,TW0095,sms,5812.0,3368.07,-72.0,2024-01-05 12:49:32,True,221.22,3g,False
8bdccef0-5b2d-4825-bd79-ee1084760864,CU000301,09034952151,TW0134,voice,6670.0,4778.06,-40.0,2024-02-17 12:23:12,True,279.94,4G,0
b65b90d1-9f35-4dd0-8005-470c60966154,CU000223,0776453433,TW0036,data,4444.0,2058.42,-39.0,2024-06-13 14:33:05,Yes,479.63,4G,Yes
c2649861-6e2b-4b87-9ff0-21ef3613dd91,,08152051379,TW0101,SMS,1028.0,92751.0,-86.0,2024-05-25 23:05:25,False,786.94,2G,True
216af5cf-ea60-4635-a70f-3ecfd2f07234,CU000050,07027788118,TW0046,SMS,2149.0,3403.41,-85.0,2024-01-27 23:33:52,No,539.3,4G,Yes
1906bf90-71f4-45a6-80d9-0f495a12ef8e,CU001005,09058918739,TW0126,data,5120.0,1712.47,-63.0,2024-04-20 10:22:42,0,151.6,4G,Yes
27f90268-7800-4399-8c35-2713e2d0b4f2,CU000774,09035915917,TW0059,data,205.0,1827.71,-51.0,2024-04-09 12:51:06,Yes,801.67,2G,Yes
f2747e0c-7b2a-4118-bb9a-79e392489be3,CU000814,08054464700,TW0015,data,1785.0,3384.25,-44.0,2024-05-23 20:01:13,0,194.29,3g,False
6fd69bd4-36d5-43f6-a661-528352c21575,CU001115,09099251338,TW0068,Data,,649.71,-87.0,2024-02-26 07:17:14,False,308.19,4g,0
17a07001-0e0a-49af-ab1b-68b327f4f23e,CU001043,09033557958,TW0094,voice,7119.0,740.31,-97.0,2024-06-11 11:19:32,N,434.46,3G,No
b68e5d58-b665-48b5-a93e-1600eb8bad22,CU000884,07045662993,TW0118,sms,,1438.98,-72.0,2024-05-06 21:31:59,Yes,955.08,3g,0
c4f1bae2-345b-4f17-8d3e-f9bb0a48403f,CU000408,07084861301,TW0026,Data,6116.0,3338.89,-30.0,2024-05-25 12:55:50,False,225.98,3G,No
727c6114-8b7a-40b2-8a3b-bc7034cea722,CU000875,09059404963,TW0078,Data,6495.0,4454.63,-85.0,2024-04-11 11:18:38,Y,120.16,3G,0
d366e6e1-6947-45e0-b9f8-4d68c6b88092,CU000899,08069510759,TW0105,SMS,3235.0,1970.21,-31.0,2024-03-31 04:33:25,False,232.64,2G,False
7ba32041-8838-43c2-ae63-feb03ec34174,CU001080,080863285,TW0107,data,6665.0,2995.76,-108.0,2024-04-08 06:45:21,False,101.13,4G,False
5daf2759-ac86-4e55-892f-c371b78ac0ad,CU001302,09097766353,TW0146,sms,6352.0,2076.4,-85.0,2024-03-21 08:17:14,False,906.84,4g,True
8bdc3026-837e-4602-a49d-e487e2a60ab0,CU001072,07027460213,TW0057,Voice,,701.93,-88.0,2024-04-30 19:17:34,Y,929.21,3g,1
0fc8a1d7-d141-4bca-8cda-f0917e3e11ff,CU001271,07089571429,TW0099,data,5164.0,225.64,-95.0,2024-06-28 13:08:21,No,177.26,3G,No
f8ee6e94-b52c-453a-93b0-7cd75ce9d13c,CU000538,None,TW0022,voice,6626.0,,-65.0,2024-06-14 12:44:02,Y,476.07,4g,False
ef92e8ef-ee2e-412a-865f-c8e690b323b5,,07086030577,TW0083,sms,7170.0,1374.57,-65.0,2024-03-04 06:00:47,N,317.69,3g,Yes
ef92e8ef-ee2e-412a-865f-c8e690b323b5,,07086030577,TW0083,sms,7170.0,1374.57,-65.0,2024-03-04 06:00:47,N,317.69,3g,Yes
a6808cd5-8aad-4507-887e-f5fedfdd1992,CU001093,08098735772,TW0023,Voice,1748.0,1302.28,,2024-05-17 23:03:01,1,236.23,3G,0
5e61d45d-bcaa-46c7-a2b9-f6557ebba027,CU001401,09021961838,TW0004,sms,403.0,893.64,-43.0,2024-06-29 15:43:54,0,437.84,4g,False
1aeaf718-5b60-4bc1-8bcd-f79e40b272ea,CU001374,080859670,TW0134,voice,6143.0,2765.0,-103.0,2024-06-10 10:55:21,False,878.2,2G,Yes
1553b388-e77f-46e2-ba8a-64d42a414d45,CU001175,07082752557,TW0029,SMS,3260.0,3669.25,,2024-01-01 12:50:47,Y,849.77,4g,True
1553b388-e77f-46e2-ba8a-64d42a414d45,CU001175,07082752557,TW0029,SMS,3260.0,3669.25,,2024-01-01 12:50:47,Y,849.77,4g,True
a07d955b-0b20-46aa-9d9b-c901a1eaf8eb,CU000520,09025923304,TW0067,data,7005.0,2174.19,-61.0,2024-01-16 07:49:06,Yes,203.2,3G,True
710b5fcd-74c0-45a4-9e2e-518919d08460,CU000730,09063133795,TW0004,data,3317.0,467.99,-93.0,2024-02-07 11:04:07,No,420.82,4G,Yes
7b7f7ca7-1538-4e9a-8a55-63d81d991b5b,CU001262,09031900408,TW0135,sms,5277.0,4959.55,-101.0,2024-06-28 20:18:46,Yes,528.66,3g,False
fd1bfb0d-2359-4993-87b1-b767481cea25,CU001127,08155637981,TW0022,voice,3466.0,3148.66,-106.0,2024-05-07 08:31:18,N,116.92,3g,False
ba263af2-a45b-432a-91f9-3610cade87bd,,None,,sms,1326.0,,-59.0,2024-06-18 16:18:18,Yes,128.98,4G,0
3298f09a-226b-4474-8cb1-e1474f3e5486,CU000681,08167350648,,Data,2836.0,788.61,-47.0,2024-06-04 06:30:38,N,410.44,4g,0
24d6042a-de32-4a1c-8239-1c9dcff710de,CU000700,08038677980,TW0026,voice,376.0,765.0,-76.0,2024-04-21 04:09:50,No,310.53,3g,Yes
29661b7e-445b-49ba-85bc-6a62f5154683,CU001487,09063256011,TW0015,data,3304.0,,-54.0,2024-06-10 11:33:11,False,982.54,3G,True
b13aa5ba-49ce-46f8-becc-9b699d97b819,CU000110,080652674,TW0053,voice,74.0,3493.56,-71.0,2024-06-14 14:13:30,No,256.01,5G,0
0507a51e-e9d9-48c8-8e01-a477696c63fd,CU000064,08066007414,TW0137,SMS,3235.0,2172.45,-96.0,2024-03-03 01:35:06,1,88.84,2G,Yes
e95559a5-95fd-47f5-8e36-b88c812160cb,CU001094,080588233,TW0084,voice,4676.0,,-103.0,2024-01-24 10:23:58,No,741.93,5G,1
284e545b-cf1c-4861-9dd0-ca1b447ff3cc,CU001421,07012655189,TW0125,voice,551.0,380.75,-39.0,2024-01-03 00:17:51,0,757.82,4G,True
587946a5-9da2-4b81-bbe1-deffd7b456e5,CU000733,08175196218,TW0125,Data,3502.0,4955.71,-102.0,2024-02-26 15:02:23,False,604.92,3G,Yes
ac4a642b-dff6-47f7-be92-8d22ff2b0c87,CU001096,08094296986,TW0053,Data,4858.0,3908.86,-44.0,2024-04-15 14:11:20,0,243.61,3G,1
aeb55470-7f6f-40d8-a29c-69809a7ce792,CU001083,08157724543,TW0102,Data,2733.0,3559.62,-44.0,2024-01-14 03:30:13,No,896.46,4g,False
aeb55470-7f6f-40d8-a29c-69809a7ce792,CU001083,08157724543,TW0102,Data,2733.0,3559.62,-44.0,2024-01-14 03:30:13,No,896.46,4g,False
efaf0f4c-39f6-4703-8be3-99cef0000b8e,CU001281,080330570,TW0140,SMS,6960.0,1171.61,-62.0,2024-05-08 10:24:53,N,785.97,4G,No
6d0c79ce-09d3-442a-ae15-a91e00373223,INVALID_CU999080,080117714,TW0106,Voice,6422.0,100.62,-114.0,2024-06-04 02:58:41,N,981.4,3g,Yes
a14b1a97-761a-4633-b05d-40514bed10b3,CU001218,09031946936,TW0127,Data,5060.0,3814.56,,2024-03-22 21:19:53,No,782.4,4G,True
7cf81a92-7c96-451b-8f9f-f4f4021d15cd,CU000321,08157857989,TW0094,voice,,1517.3,-200.0,2024-01-31 18:53:51,False,925.73,2G,False
846fa4ba-d3f7-47ab-afe7-749ca2910792,CU001473,08132232965,TW0064,data,1068.0,2254.16,-94.0,2024-03-02 09:26:49,Y,833.32,4G,No
3cf33364-eba6-4256-895e-c666afd32674,CU000094,08163549198,,Voice,439.0,,-84.0,2024-04-13 01:55:38,0,991.32,4G,True
2bf1dc60-e1b2-4718-82d3-5eda9c09d917,CU000128,08034424653,,Voice,4907.0,2801.52,,2024-05-07 23:24:22,0,568.74,4g,No
026642f8-30d6-49aa-bc76-cc26ca275ead,CU000610,08135067493,TW0107,Data,4599.0,1546.59,-76.0,2024-04-01 00:19:35,No,300.51,3g,Yes
b1eff4fe-5725-4907-89c6-f8087e92ad0f,CU001234,08181615190,TW0093,sms,6916.0,2392.68,-38.0,2024-01-02 21:18:37,N,400.17,3g,False
2f902113-d2fb-4db1-a2df-72a336f78d73,CU000817,07027921487,TW0039,data,5099.0,53.15,-91.0,2024-03-24 08:48:35,True,782.85,4G,True
983dea66-909c-46b5-8706-63e1107ae094,CU001175,09069077922,TW0096,voice,2946.0,1844.23,-40.0,2024-04-29 10:41:54,False,39.45,3g,No
bb1bfeee-ec47-4bb3-9199-d72d1ce3109b,CU000252,08167503129,TW0066,sms,7027.0,1521.8,-73.0,2024-01-10 19:29:06,1,44.2,3g,No
f19c5de6-0241-4472-803e-6f95a2a68fa0,CU000914,None,TW0009,sms,3486.0,2192.99,-61.0,2024-03-12 12:39:33,False,831.91,4g,True
e011aefc-322b-4783-a32f-4b4ac950fcda,CU000440,08135365638,TW0028,SMS,5620.0,176.9,-70.0,2024-06-17 08:42:42,False,144.94,4g,1
5d82a66f-4b9f-45f0-87ec-7b11d6909383,CU001065,08167501701,TW0071,SMS,5158.0,3296.82,-109.0,2024-03-30 21:53:52,Yes,917.66,4g,Yes
c262f959-87ac-4a8c-be58-8296250be371,CU000820,0773423349,TW0136,data,490.0,3136.24,,2024-02-02 09:09:54,N,779.94,4G,1
863580fc-b364-44b5-89c9-e7388a0604b3,CU000111,08189037393,TW0018,data,,3327.36,-78.0,2024-04-05 13:32:41,N,728.9,3g,Yes
4ab2b400-9a5a-4f15-9954-58505b1ede71,CU001051,08181259473,TW0061,sms,5104.0,1601.45,-32.0,2024-06-22 20:39:52,No,742.47,3G,1
1a535da5-1a6a-4ba5-beb7-06619b26f127,INVALID_CU925381,08184785951,,Data,5693.0,4978.2,-34.0,2024-04-11 02:21:03,False,897.85,3g,True
94bc89fb-df27-4659-b882-9193e7c6371e,CU000304,080380848,TW0121,Data,2930.0,1765.89,-53.0,2024-02-21 03:22:51,False,875.53,5G,0
128fb750-09bb-415d-9f0f-58b4d5f14e33,CU001131,08154672026,TW0020,Data,3858.0,884.14,-119.0,2024-03-22 18:32:57,False,241.65,4G,1
62f29943-f781-4936-9235-a7778745f21c,CU000641,07083079835,INVALID_TW9646,sms,,2849.89,-101.0,2024-02-06 04:19:27,Yes,758.13,4G,No
8a2b8a25-dce8-4f4d-8773-b96f7686d1b9,CU001093,None,TW0149,sms,5500.0,4998.44,-97.0,2024-01-12 10:27:07,True,811.15,5G,Yes
0182c7a9-629c-4841-83f2-6a7e57057b75,CU001110,08099675882,INVALID_TW9535,sms,4084.0,99.16,-31.0,2024-01-30 01:43:32,Y,459.85,3G,No
5b4291aa-d439-4535-962b-17866708a3d5,CU000060,08158734029,INVALID_TW9733,voice,6216.0,2434.18,-46.0,2024-01-28 23:20:44,Yes,956.6,3g,False
e2dc9b0e-7e4a-46ff-acbb-167bbcb2ade5,CU000223,08132176746,TW0071,data,3136.0,1549.1,-82.0,2024-06-22 21:54:25,1,952.14,3g,No
00c7b938-4184-4463-aeed-f126e71852fc,CU001492,09025841038,TW0112,voice,2327.0,993.15,-118.0,2024-03-29 14:38:30,False,342.98,3G,No
c0847737-7756-42ca-bf55-3e523411d780,CU000996,080948637,TW0012,data,51.0,1756.97,-66.0,2024-05-20 10:24:14,No,274.17,5G,No
c7bf1e0c-1d36-4210-8b53-8526b2497ccf,CU000435,07048581644,TW0080,data,5076.0,1274.78,-62.0,2024-03-11 16:06:23,False,700.26,4g,True
ccb4d489-6cad-4910-84df-c722faef80ca,CU000258,09032457419,TW0091,data,3998.0,3525.03,-85.0,2024-06-09 15:32:31,N,997.06,4g,False
8bf23dba-af89-4781-b18b-76663a2684d3,CU001194,080376503,TW0035,sms,6131.0,1970.2,-62.0,2024-02-26 01:56:01,False,532.06,4G,No
32185dab-7612-4f2a-9f82-25b5010b83dc,CU000132,08058978544,TW0092,Data,5841.0,2946.22,-113.0,2024-06-15 14:42:31,True,599.25,4g,False
c8d989b4-cbdd-4d11-a71d-2227b4a97e67,CU001134,08035156609,TW0117,data,2829.0,4505.53,-76.0,2024-05-22 13:00:32,1,778.46,4G,No
c8d989b4-cbdd-4d11-a71d-2227b4a97e67,CU001134,08035156609,TW0117,data,2829.0,4505.53,-76.0,2024-05-22 13:00:32,1,778.46,4G,No
714e8e99-2aee-437b-953a-b29e99ca634b,CU000325,08035156609,TW0104,data,-274.0,,-94.0,2024-04-27 09:06:25,False,397.91,4g,Yes
a29f6cfa-e740-4d67-b3cd-1ba4dc257e25,CU001097,080832288,TW0122,Data,2209.0,4733.66,-69.0,2024-06-17 01:07:07,N,969.76,4g,No
b22d6463-58e5-4c04-932a-bc9a76cabf34,CU000311,07043452038,TW0134,sms,,3245.34,-64.0,2024-05-29 17:02:33,0,444.18,3g,Yes
da7730a1-b29e-436d-b9de-10eac22db62b,CU000474,09034291291,TW0132,SMS,3885.0,2697.34,-113.0,2024-04-14 17:13:35,True,632.31,4G,0
b5b188d1-864b-4a0e-a77c-0c801c5d55f8,CU000377,07043999264,TW0015,data,6125.0,2276.07,-46.0,2024-06-08 10:19:54,Y,238.1,4G,True
54fe0511-a27d-406d-97b9-bb2631a5e5c7,CU001433,08038862538,TW0088,voice,2926.0,1941.52,0.0,2024-01-29 03:52:16,Y,913.95,2G,Yes
52cd0790-040a-427a-904a-7e751519742f,CU000550,09026697547,INVALID_TW9763,data,3463.0,3683.95,-66.0,2024-06-11 07:41:00,False,212.17,5G,True
b930daa5-432b-40bc-92fa-d8bbf87e33ab,CU000974,08038892606,TW0068,sms,1256.0,4286.1,-63.0,2024-02-14 22:24:24,1,298.41,2G,False
73ae7347-5b79-42d9-9fd2-bc6987a509d7,CU000544,08187865353,TW0013,Data,2142.0,423.65,-117.0,2024-05-14 05:35:35,False,77.52,4G,1
